nombreEmpresa;fechaInicioEmpresa;fechaFinEmpresa;nombreEmpleado;nombreCliente;nombreServicio;tarifaBaseServicio;tipoServicio;estadoOrden;codSeguimientoOrden;fechaInicioOrden;fechaFinOrden
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Annabelle Figueroa;Easton Parsall;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG1111;27/04/2024;07/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Eden Giffard;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG1112;13/04/2024;23/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elliott Ashburton;Eden Giffard;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG1113;29/05/2024;08/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Eden Selkirk;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG1114;10/06/2024;20/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Edith Monroe;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG1115;26/05/2024;05/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elliott Ashburton;Edith Monroe;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG1116;18/03/2024;28/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Edmund Larsen;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG1117;24/03/2024;03/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Edmund Larsen;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG1118;15/03/2024;25/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Atticus Hughes;Eduardo Gustafsson;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG1119;15/01/2024;25/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Atticus Hughes;Edward Randolph;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG1120;05/03/2024;15/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Keith Jacobsen;Efren Orchard;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG1121;11/04/2024;21/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Levi Moseley;Efren Orchard;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG1122;10/05/2024;20/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Nora Bianchi;Efren Orchard;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG1123;12/05/2024;22/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Patricia Newton;Efren Orchard;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG1124;15/05/2024;25/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Keith Jacobsen;Eileen çlvarez;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG1125;05/03/2024;15/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Levi Moseley;Eileen çlvarez;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG1126;03/04/2024;13/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Nora Bianchi;Eileen çlvarez;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG1127;05/04/2024;15/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Patricia Newton;Eileen çlvarez;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG1128;08/04/2024;18/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Keith Jacobsen;Eira Bancroft;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG1129;05/06/2024;15/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Maxwell Buckston;Eira Bancroft;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG1130;11/03/2024;21/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Nora Bianchi;Eira Bancroft;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG1131;26/01/2024;05/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Shaylee Sellick;Eira Bancroft;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG1132;13/01/2024;23/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Keith Jacobsen;Eira Chesebrough;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG1133;01/06/2024;11/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Maxwell Buckston;Eira Chesebrough;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG1134;07/03/2024;17/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Nora Bianchi;Eira Chesebrough;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG1135;22/01/2024;01/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Shaylee Sellick;Eira Chesebrough;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG1136;09/01/2024;19/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Elanor Gliston;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG1137;26/05/2024;05/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Atticus Hughes;Elara Gagnon;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG1138;19/03/2024;29/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Elara L—pez;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG1139;29/02/2024;10/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Elara L—pez;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG1140;20/02/2024;01/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Atticus Hughes;Eleanor Linn;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG1141;12/05/2024;22/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Annabelle Figueroa;Eleanora Fay;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG1142;21/01/2024;31/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Eli Dunlevy;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG1143;16/03/2024;26/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Eli Dunlevy;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG1144;07/03/2024;17/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Annabelle Figueroa;Eli Richard;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG1145;27/03/2024;06/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Annabelle Figueroa;Elian Hargill;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG1146;11/05/2024;21/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Elise Heyden;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG1147;30/05/2024;09/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elliott Ashburton;Elise Heyden;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG1148;22/03/2024;01/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Annabelle Figueroa;Elisha Ramsden;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG1149;06/06/2024;16/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Eliza Ferguson;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG1150;12/02/2024;22/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Eliza Ferguson;MANTENIMIENTO DE TRANSMISION;300;TALLER;FINALIZADO;CODSEG1151;03/02/2024;13/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Annabelle Figueroa;Eliza Green;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG1152;22/12/2023;01/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Elliana Harrington;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG1153;11/03/2024;21/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Elliana Harrington;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG1154;02/03/2024;12/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Ellie Fortin;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG1155;17/04/2024;27/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Ellie Fortin;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG1156;29/12/2023;08/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Ellie Fortin;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG1157;15/03/2024;25/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Ellie Fortin;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG1158;08/04/2024;18/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Everett Skeffington;Ellie Fortin;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG1159;22/02/2024;03/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Everett Skeffington;Ellie Fortin;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG1160;31/05/2024;10/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Gonzalo Collins;Ellie Fortin;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG1161;14/01/2024;24/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Gonzalo Collins;Ellie Fortin;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG1162;31/03/2024;10/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Gonzalo Collins;Ellie Fortin;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG1163;09/05/2024;19/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Ellie Fortin;MANTENIMIENTO DE TRANSMISION;300;TALLER;FINALIZADO;CODSEG1164;21/12/2023;31/12/2023
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Ellie Fortin;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG1165;16/01/2024;26/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Ellie Fortin;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG1166;07/03/2024;17/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Ellie Fortin;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG1167;02/04/2024;12/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Ellie Fortin;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG1168;08/05/2024;18/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Hubbell;Ellie Fortin;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG1169;31/03/2024;10/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Hubbell;Ellie Fortin;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG1170;23/04/2024;03/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Hubbell;Ellie Fortin;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG1171;06/05/2024;16/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Stapleton;Ellie Fortin;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG1172;23/01/2024;02/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Stapleton;Ellie Fortin;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG1173;27/01/2024;06/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Stapleton;Ellie Fortin;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG1174;19/02/2024;29/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Stapleton;Ellie Fortin;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG1175;17/03/2024;27/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Stapleton;Ellie Fortin;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG1176;13/04/2024;23/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Ellie Fortin;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG1177;24/12/2023;03/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Ellie Fortin;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG1178;07/01/2024;17/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Ellie Fortin;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG1179;20/01/2024;30/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Ellie Fortin;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG1180;03/02/2024;13/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Ellie Fortin;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG1181;01/03/2024;11/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Ellie Fortin;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG1182;28/03/2024;07/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Ellie Fortin;MANTENIMIENTO DE TRANSMISION;300;TALLER;FINALIZADO;CODSEG1183;24/04/2024;04/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Ellie Fortin;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG1184;10/05/2024;20/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Ellie Fortin;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG1185;21/05/2024;31/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Ellie Fortin;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG1186;06/06/2024;16/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Keith Jacobsen;Ellie Fortin;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG1187;16/02/2024;26/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Keith Jacobsen;Elsa Buckbee;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG1188;24/03/2024;03/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Levi Moseley;Elsa Buckbee;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG1189;22/04/2024;02/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Nora Bianchi;Elsa Buckbee;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG1190;24/04/2024;04/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Patricia Newton;Elsa Buckbee;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG1191;27/04/2024;07/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Elsie Seton;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG1192;10/02/2024;20/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Elsie Seton;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG1193;21/05/2024;31/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Everett Skeffington;Elsie Seton;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG1194;19/01/2024;29/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Everett Skeffington;Elsie Seton;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG1195;05/04/2024;15/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Everett Skeffington;Elsie Seton;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG1196;27/04/2024;07/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Gonzalo Collins;Elsie Seton;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG1197;26/12/2023;05/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Gonzalo Collins;Elsie Seton;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG1198;26/02/2024;07/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Gonzalo Collins;Elsie Seton;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG1199;13/05/2024;23/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Elsie Seton;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG1200;02/02/2024;12/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Elsie Seton;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG1201;28/02/2024;09/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Hubbell;Elsie Seton;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG1202;26/02/2024;07/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Hubbell;Elsie Seton;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG1203;20/03/2024;30/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Stapleton;Elsie Seton;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG1204;20/12/2023;30/12/2023
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Elyse Bergstršm;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG1205;14/04/2024;24/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Elyse Bergstršm;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG1206;03/05/2024;13/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Emanuel Bourne;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG1207;18/01/2024;28/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Emanuel Bourne;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG1208;09/01/2024;19/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Emanuel Johnsen;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG1209;16/01/2024;26/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Emanuel Johnsen;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG1210;02/03/2024;12/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Emely Croft;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG1211;08/01/2024;18/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Emely Croft;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG1212;30/12/2023;09/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Emely Roderick;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG1213;28/04/2024;08/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Emerson Averill;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG1214;28/02/2024;09/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Annabelle Figueroa;Emerson Svendsen;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG1215;05/01/2024;15/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Emilia Ferreira;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG1216;27/02/2024;08/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elliott Ashburton;Emilia Ferreira;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG1217;13/04/2024;23/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Emiliano Read;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG1218;12/05/2024;22/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elliott Ashburton;Emiliano Read;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG1219;04/03/2024;14/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Emilio Stanhope;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG1220;10/04/2024;20/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Emily Robertson;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG1221;01/04/2024;11/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Emily Robertson;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG1222;23/03/2024;02/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Emma Selby;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG1223;30/04/2024;10/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Atticus Hughes;Emmalee Svendsen;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG1224;19/05/2024;29/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Emmeline Colquite;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG1225;06/01/2024;16/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Emmeline Colquite;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG1226;28/12/2023;07/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Emmeline Tracy;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG1227;27/01/2024;06/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Emmett Guerrero;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG1228;03/03/2024;13/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Emmett Guerrero;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG1229;22/03/2024;01/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Enzo Beers;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG1230;04/04/2024;14/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Enzo Beers;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG1231;26/03/2024;05/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Erica Ralph;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG1232;10/05/2024;20/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elliott Ashburton;Erica Ralph;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG1233;02/03/2024;12/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Annabelle Figueroa;Ericka Brienne;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG1234;23/12/2023;02/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Erik Moretti;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG1235;31/12/2023;10/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Erik Moretti;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG1236;15/02/2024;25/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Ernesto Carmichael;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG1237;17/02/2024;27/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elliott Ashburton;Ernesto Carmichael;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG1238;03/04/2024;13/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Annabelle Figueroa;Ernesto Ingham;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG1239;25/05/2024;04/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Esperanza Buckley;MANTENIMIENTO DE TRANSMISION;300;TALLER;FINALIZADO;CODSEG1240;09/06/2024;19/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Esperanza Buckley;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG1241;18/01/2024;28/01/2024
